time: 0
277 12 1
278 1 1
278 2 1
278 3 1
278 4 1
278 5 1
278 6 1
278 7 1
278 8 1
278 9 1
278 10 1
278 11 1
278 12 1
279 1 1
279 2 1
279 3 1
279 4 1
279 5 1
279 6 1
279 7 1
279 8 1
279 9 1
279 10 1
279 11 1
279 12 1
280 1 1
280 2 1
280 3 1
280 4 1
280 5 1
280 6 1
280 7 1
280 8 1
280 9 1
280 10 1
280 11 1
280 12 1
281 1 1
281 2 1
281 3 1
281 4 1
281 5 1
281 6 1
281 7 1
281 8 1
281 9 1
281 10 1
281 11 1
281 12 1
282 1 1
282 2 1
282 3 1
282 4 1
282 5 1
282 6 1
282 7 1
282 8 1
282 9 1
282 10 1
282 11 1
282 12 1
283 1 1
283 2 1
283 3 1
283 4 1
283 5 1
283 6 1
283 7 1
283 8 1
283 9 1
283 10 1
283 11 1
283 12 1
284 1 1
284 2 1
284 3 1
284 4 1
284 5 1
284 6 1
284 7 1
284 8 1
284 9 1
284 10 1
284 11 1
284 12 1
285 1 1
285 2 1
285 3 1
285 4 1
285 5 1
285 6 1
285 7 1
285 8 1
285 9 1
285 10 1
285 11 1
285 12 1
286 1 1
286 2 1
286 3 1
286 4 1
286 5 1
286 6 1
286 7 1
286 8 1
286 9 1
286 10 1
286 11 1
286 12 1
287 1 1
287 2 1
287 3 1
287 4 1
287 5 1
287 6 1
287 7 1
287 8 1
287 9 1
287 10 1
287 11 1
287 12 1
288 1 1
288 2 1
288 3 1
288 4 1
288 5 1
288 6 1
288 7 1
288 8 1
289 1 1
289 2 1
289 3 1
289 4 1
289 5 1
289 6 1
289 7 1
289 8 1
290 1 1
290 2 1
290 3 1
290 4 1
290 5 1
290 6 1
290 7 1
290 8 1
291 1 1
291 2 1
291 3 1
291 4 1
291 5 1
291 6 1
291 7 1
291 8 1
292 1 1
292 2 1
292 3 1
292 4 1
292 5 1
292 6 1
292 7 1
292 8 1
293 1 1
293 2 1
293 3 1
293 4 1
293 5 1
293 6 1
293 7 1
293 8 1
294 1 1
294 2 1
294 3 1
294 4 1
294 5 1
294 6 1
294 7 1
294 8 1
295 1 1
295 2 1
295 3 1
295 4 1
295 5 1
295 6 1
295 7 1
295 8 1
296 1 1
296 2 1
296 3 1
296 4 1
296 5 1
296 6 1
296 7 1
296 8 1
297 1 1
297 2 1
297 3 1
297 4 1
297 5 1
297 6 1
297 7 1
297 8 1
298 1 1
298 2 1
298 3 1
298 4 1
298 5 1
298 6 1
298 7 1
298 8 1
299 1 1
299 2 1
299 3 1
299 4 1
299 5 1
299 6 1
299 7 1
299 8 1
300 1 1
300 2 1
300 3 1
300 4 1
300 5 1
300 6 1
300 7 1
300 8 1
301 1 1
301 2 1
301 3 1
301 4 1
301 5 1
301 6 1
301 7 1
301 8 1
302 1 1
302 2 1
302 3 1
302 4 1
302 5 1
302 6 1
302 7 1
302 8 1
303 1 1
303 2 1
303 3 1
303 4 1
303 5 1
303 6 1
303 7 1
303 8 1
304 1 1
304 2 1
304 3 1
304 4 1
304 5 1
304 6 1
304 7 1
304 8 1
305 1 1
305 2 1
305 3 1
305 4 1
305 5 1
305 6 1
305 7 1
305 8 1
306 1 1
306 2 1
306 3 1
306 4 1
306 5 1
306 6 1
306 7 1
306 8 1
307 1 1
307 2 1
307 3 1
307 4 1
307 5 1
307 6 1
307 7 1
307 8 1
308 1 1
308 2 1
308 3 1
308 4 1
308 5 1
308 6 1
308 7 1
308 8 1
309 1 1
309 2 1
309 3 1
309 4 1
309 5 1
309 6 1
309 7 1
309 8 1
310 1 1
310 2 1
310 3 1
310 4 1
310 5 1
310 6 1
310 7 1
310 8 1
311 1 1
311 2 1
311 3 1
311 4 1
311 5 1
311 6 1
311 7 1
311 8 1
312 1 1
312 2 1
312 3 1
312 4 1
312 5 1
312 6 1
312 7 1
312 8 1
313 1 1
313 2 1
313 3 1
313 4 1
313 5 1
313 6 1
313 7 1
313 8 1
314 1 1
314 2 1
314 3 1
314 4 1
314 5 1
314 6 1
314 7 1
314 8 1
315 1 1
315 2 1
315 3 1
315 4 1
315 5 1
315 6 1
315 7 1
315 8 1
316 1 1
316 2 1
316 3 1
316 4 1
316 5 1
316 6 1
316 7 1
316 8 1
317 1 1
317 2 1
317 3 1
317 4 1
317 5 1
317 6 1
317 7 1
317 8 1
318 1 1
318 2 1
318 3 1
318 4 1
318 5 1
318 6 1
318 7 1
318 8 1
319 1 1
319 2 1
319 3 1
319 4 1
319 5 1
319 6 1
319 7 1
319 8 1
320 1 1
320 2 1
320 3 1
320 4 1
320 5 1
320 6 1
320 7 1
320 8 1
321 1 1
321 2 1
321 3 1
321 4 1
321 5 1
321 6 1
321 7 1
321 8 1
322 1 1
322 2 1
322 3 1
322 4 1
322 5 1
322 6 1
322 7 1
322 8 1
323 1 1
323 2 1
323 3 1
323 4 1
323 5 1
323 6 1
323 7 1
323 8 1
324 1 1
324 2 1
324 3 1
324 4 1
324 5 1
324 6 1
324 7 1
324 8 1
325 1 1
325 2 1
325 3 1
325 4 1
325 5 1
325 6 1
325 7 1
325 8 1
326 1 1
326 2 1
326 3 1
326 4 1
326 5 1
326 6 1
326 7 1
326 8 1
327 1 1
327 2 1
327 3 1
327 4 1
327 5 1
327 6 1
327 7 1
327 8 1
328 1 1
328 2 1
328 3 1
328 4 1
328 5 1
328 6 1
328 7 1
328 8 1
329 1 1
329 2 1
329 3 1
329 4 1
329 5 1
329 6 1
329 7 1
329 8 1
330 1 1
330 2 1
330 3 1
330 4 1
330 5 1
330 6 1
330 7 1
330 8 1
331 1 1
331 2 1
331 3 1
331 4 1
331 5 1
331 6 1
331 7 1
331 8 1
332 1 1
332 2 1
332 3 1
332 4 1
332 5 1
332 6 1
332 7 1
332 8 1
333 1 1
333 2 1
333 3 1
333 4 1
333 5 1
333 6 1
333 7 1
333 8 1
334 1 1
334 2 1
334 3 1
334 4 1
334 5 1
334 6 1
334 7 1
334 8 1
335 1 1
335 2 1
335 3 1
335 4 1
335 5 1
335 6 1
335 7 1
335 8 1
